Time,SpaceGap,Latitude,Rel_vel,Rel_accel,Score,Track,ID
1628251973.010443,86.48,1.08,0.12495,1.57135,78.0,386.0,4
1628251973.010554,55.64,4.5200000000000005,-2.6953500000000004,1.57135,0.0,387.0,5
1628251973.011561,53.96,0.28,-0.6783,-1.4285,100.0,389.0,3
1628251973.011561,115.12,3.84,-2.7489000000000003,0.14285,0.0,388.0,11
1628251973.012395,181.12,6.88,-2.65965,0.14285,0.0,390.0,21
1628251973.012503,3.72,3.56,-1.90995,-0.42855,0.0,391.0,13
1628251973.013385,3.72,3.56,-1.90995,-0.71425,0.0,392.0,13
1628251973.013786,53.96,0.04,-0.6069,0.0,100.0,393.0,3
1628251973.059772,208.84,-3.12,5.4799500000000005,0.14285,29.0,384.0,17
1628251973.060651,112.88,-3.44,3.4986,-0.14285,235.0,385.0,2
1628251973.060651,86.4,1.08,0.12495,-0.2857,77.0,386.0,4
1628251973.061741,55.52,4.32,-2.6418000000000004,0.42855,0.0,387.0,5
1628251973.061741,114.92,3.8000000000000003,-2.7489000000000003,0.14285,0.0,388.0,11
1628251973.062375,54.0,0.24,-0.5890500000000001,0.42855,100.0,389.0,3
1628251973.063271,180.88,6.88,-2.6418000000000004,-0.5714,0.0,390.0,21
1628251973.063432,3.6,3.52,-1.90995,0.0,0.0,391.0,13
1628251973.063666,3.6,3.52,-1.90995,0.0,0.0,392.0,13
1628251973.064791,53.92,0.04,-0.6069,0.0,100.0,393.0,3
1628251973.110426,209.24,-3.12,5.497800000000001,0.14285,30.0,384.0,17
1628251973.110572,86.4,1.08,0.1071,0.14285,76.0,386.0,4
1628251973.110572,55.28,4.4,-2.6953500000000004,0.8571,0.0,387.0,5
1628251973.110572,113.08,-3.48,3.4629000000000003,-0.14285,235.0,385.0,2
1628251973.11236,114.64,4.04,-2.7489000000000003,-0.14285,0.0,388.0,11
1628251973.11236,53.96,0.16,-0.6426000000000001,1.85705,100.0,389.0,3
1628251973.112552,180.72,6.88,-2.6418000000000004,0.14285,0.0,390.0,21
1628251973.112683,3.52,3.44,-1.8742500000000002,0.2857,0.0,391.0,13
1628251973.113472,3.52,3.44,-1.8742500000000002,0.5714,0.0,392.0,13
1628251973.113613,53.92,0.12,-0.5890500000000001,0.2857,100.0,393.0,3
1628251973.160493,209.6,-3.12,5.497800000000001,0.14285,30.0,384.0,17
1628251973.160493,113.36,-3.4,3.4272,-0.14285,235.0,385.0,2
1628251973.160721,86.36,1.04,0.1071,-0.2857,76.0,386.0,4
1628251973.161767,114.4,3.92,-2.7489000000000003,0.14285,0.0,388.0,11
1628251973.161767,55.120000000000005,4.16,-2.6418000000000004,-0.99995,0.0,387.0,5
1628251973.16332,53.96,0.08,-0.62475,-1.1428,100.0,389.0,3
1628251973.16332,180.72,6.92,-2.6418000000000004,0.0,0.0,390.0,21
1628251973.16366,3.44,3.4,-1.8385500000000001,0.71425,0.0,392.0,13
1628251973.16366,3.44,3.4,-1.8385500000000001,0.2857,0.0,391.0,13
1628251973.16487,53.92,0.24,-0.55335,0.5714,100.0,393.0,3
1628251973.209343,210.0,-3.12,5.497800000000001,0.0,30.0,384.0,17
1628251973.210131,113.68,-3.3200000000000003,3.4629000000000003,-0.14285,235.0,385.0,2
1628251973.210267,86.36,1.04,0.1071,0.0,75.0,386.0,4
1628251973.21119,54.92,4.16,-2.6239500000000002,0.99995,0.0,387.0,5
1628251973.211297,114.28,3.92,-2.7489000000000003,0.14285,0.0,388.0,11
1628251973.213185,3.3200000000000003,3.4,-1.8385500000000001,0.0,0.0,391.0,13
1628251973.213289,3.3200000000000003,3.4,-1.8385500000000001,0.0,0.0,392.0,13
1628251973.216343,53.88,0.24,-0.55335,0.0,100.0,393.0,3
1628251973.26019,210.44,-3.04,5.5692,0.0,30.0,384.0,17
1628251973.260284,113.88,-3.44,3.4629000000000003,-0.14285,235.0,385.0,2
1628251973.261174,86.36,1.04,0.12495,-0.14285,75.0,386.0,4
1628251973.261267,54.76,4.12,-2.5704000000000002,0.42855,0.0,387.0,5
1628251973.262062,114.08,4.08,-2.7489000000000003,0.0,0.0,388.0,11
1628251973.263484,3.2,3.3200000000000003,-1.8207000000000002,0.14285,0.0,391.0,13
1628251973.263577,3.2,3.3200000000000003,-1.8207000000000002,0.42855,0.0,392.0,13
1628251973.264381,53.88,0.24,-0.5355000000000001,0.2857,100.0,393.0,3
1628251973.309304,210.88,-3.04,5.5870500000000005,1.4285,30.0,384.0,17
1628251973.30955,114.08,-3.44,3.4986,-0.14285,235.0,385.0,2
1628251973.310335,86.36,1.08,0.1428,0.2857,75.0,386.0,4
1628251973.311129,54.52,4.04,-2.6061,1.1428,0.0,387.0,5
1628251973.311286,113.88,4.12,-2.7489000000000003,0.0,0.0,388.0,11
1628251973.313161,3.08,3.3200000000000003,-1.80285,0.14285,0.0,391.0,13
1628251973.313275,3.08,3.3200000000000003,-1.80285,0.2857,0.0,392.0,13
1628251973.314048,53.88,0.32,-0.51765,0.42855,100.0,393.0,3
1628251973.360887,211.28,-3.12,5.604900000000001,0.42855,30.0,384.0,17
1628251973.361642,114.28,-3.44,3.5164500000000003,-0.14285,235.0,385.0,2
1628251973.361642,86.36,1.12,0.1428,0.2857,74.0,386.0,4
1628251973.36181,113.68,4.08,-2.7489000000000003,0.0,0.0,388.0,11
1628251973.36181,54.32,4.16,-2.5704000000000002,-0.5714,0.0,387.0,5
1628251973.365283,2.96,3.3200000000000003,-1.7850000000000001,0.14285,0.0,391.0,13
1628251973.366019,2.96,3.3200000000000003,-1.7850000000000001,0.2857,0.0,392.0,13
1628251973.366762,53.84,0.4,-0.51765,0.0,100.0,393.0,3
1628251973.40987,114.52,-3.44,3.5343000000000004,-0.14285,235.0,385.0,2
1628251973.40987,211.64000000000001,-3.12,5.622750000000001,0.5714,30.0,384.0,17
1628251973.410618,86.4,1.12,0.16065000000000002,0.2857,74.0,386.0,4
1628251973.410618,54.160000000000004,4.12,-2.5704000000000002,0.5714,0.0,387.0,5
1628251973.411446,113.52,4.08,-2.7489000000000003,0.0,0.0,388.0,11
1628251973.411552,53.92,0.44,-0.51765,0.14285,100.0,389.0,3
1628251973.412342,180.0,6.92,-2.6061,0.0,0.0,390.0,21
1628251973.41254,2.84,3.3200000000000003,-1.7850000000000001,0.14285,0.0,391.0,13
1628251973.413447,2.84,3.3200000000000003,-1.7850000000000001,0.2857,0.0,392.0,13
1628251973.413536,53.800000000000004,0.44,-0.51765,0.0,100.0,393.0,3
1628251973.467192,114.76,-3.44,3.5343000000000004,-0.14285,235.0,385.0,2
1628251973.467192,212.04,-3.16,5.6406,0.2857,30.0,384.0,17
1628251973.467425,86.4,1.12,0.16065000000000002,0.2857,74.0,386.0,4
1628251973.467623,113.36,4.16,-2.7489000000000003,0.0,0.0,388.0,11
1628251973.467623,54.0,4.08,-2.5704000000000002,0.14285,0.0,387.0,5
1628251973.467779,2.72,3.2800000000000002,-1.7671500000000002,0.0,0.0,391.0,13
1628251973.467779,179.8,6.84,-2.6061,-0.2857,0.0,390.0,21
1628251973.467918,2.72,3.2800000000000002,-1.7671500000000002,0.14285,0.0,392.0,13
1628251973.467918,53.76,0.44,-0.5355000000000001,-0.42855,100.0,393.0,3
1628251973.509464,212.4,-3.2,5.6406,0.14285,30.0,384.0,17
1628251973.509591,115.08,-3.4,3.55215,-0.14285,235.0,385.0,2
1628251973.51039,86.4,1.12,0.16065000000000002,0.0,73.0,386.0,4
1628251973.510638,53.84,4.0,-2.5704000000000002,0.0,0.0,387.0,5
1628251973.511423,113.16,4.16,-2.7489000000000003,-0.14285,0.0,388.0,11
1628251973.512304,179.64000000000001,6.8,-2.6061,0.14285,0.0,390.0,21
1628251973.513094,53.76,4.16,-2.5704000000000002,-0.14285,0.0,391.0,5
1628251973.513302,53.76,4.16,-2.5704000000000002,-0.14285,0.0,392.0,5
1628251973.514069,53.68,0.24,-0.55335,-0.2857,100.0,393.0,3
1628251973.559777,212.8,-3.08,5.65845,0.2857,30.0,384.0,17
1628251973.560532,115.36,-3.4,3.5343000000000004,-0.14285,235.0,385.0,2
1628251973.560532,86.4,1.12,0.16065000000000002,0.0,73.0,386.0,4
1628251973.561329,53.64,4.04,-2.55255,0.0,0.0,387.0,5
1628251973.562096,113.0,4.16,-2.73105,0.14285,0.0,388.0,11
1628251973.562923,179.48,6.8,-2.5882500000000004,-0.14285,0.0,390.0,21
1628251973.563808,53.56,4.24,-2.5882500000000004,-0.2857,0.0,392.0,5
1628251973.564601,53.6,0.24,-0.55335,0.0,100.0,393.0,3
1628251973.609439,213.24,-3.16,5.622750000000001,0.2857,30.0,384.0,17
1628251973.60954,115.60000000000001,-3.36,3.55215,-0.14285,235.0,385.0,2
1628251973.610352,86.44,1.08,0.17850000000000002,0.0,73.0,386.0,4
1628251973.611181,53.44,4.0,-2.5704000000000002,0.14285,0.0,387.0,5
1628251973.611375,112.76,4.32,-2.6239500000000002,0.14285,0.0,388.0,11
1628251973.611494,53.6,0.08,-0.6069,-1.28565,100.0,389.0,3
1628251973.612325,179.28,6.8,-2.5704000000000002,0.42855,0.0,390.0,21
1628251973.614345,53.36,4.16,-2.5704000000000002,0.14285,0.0,392.0,5
1628251973.614507,53.56,0.24,-0.55335,0.14285,100.0,393.0,3
1628251973.663134,213.6,-3.04,5.65845,-0.71425,30.0,384.0,17
1628251973.66406,115.8,-3.4,3.6057,-0.14285,235.0,385.0,2
1628251973.664522,86.48,1.08,0.17850000000000002,0.14285,73.0,386.0,4
1628251973.665894,112.64,4.32,-2.6775,2.2856,0.0,388.0,11
1628251973.665894,53.160000000000004,3.96,-2.499,-0.14285,0.0,387.0,5
1628251973.666271,179.12,6.72,-2.5704000000000002,0.14285,0.0,390.0,21
1628251973.666271,53.56,0.08,-0.5712,1.85705,100.0,389.0,3
1628251973.6686,53.52,0.2,-0.55335,-0.14285,100.0,393.0,3
1628251973.709478,214.0,-3.04,5.6406,0.5714,30.0,384.0,17
1628251973.709592,116.08,-3.36,3.5878500000000004,-0.14285,235.0,385.0,2
1628251973.710719,86.48,1.08,0.17850000000000002,0.14285,72.0,386.0,4
1628251973.710719,53.04,3.92,-2.5347000000000004,1.4285,0.0,387.0,5
1628251973.711873,112.4,4.5200000000000005,-2.7132,-1.28565,0.0,388.0,11
1628251973.711873,53.52,0.04,-0.4998,0.5714,100.0,389.0,3
1628251973.712808,178.88,6.640000000000001,-2.5704000000000002,0.0,0.0,390.0,21
1628251973.713976,53.04,4.4,-2.5347000000000004,0.42855,0.0,392.0,5
1628251973.713976,53.480000000000004,0.2,-0.55335,0.14285,100.0,393.0,3
1628251973.759865,214.4,-3.04,5.6406,-0.2857,30.0,384.0,17
1628251973.760712,116.32000000000001,-3.36,3.6235500000000003,-0.14285,235.0,385.0,2
1628251973.760828,86.48,1.08,0.19635000000000002,0.14285,72.0,386.0,4
1628251973.761648,112.2,4.5200000000000005,-2.7132,-0.42855,0.0,388.0,11
1628251973.762535,53.52,0.04,-0.55335,1.4285,100.0,389.0,3
1628251973.762535,178.72,6.48,-2.5882500000000004,0.0,0.0,390.0,21
1628251973.763515,52.88,4.16,-2.5347000000000004,0.14285,0.0,392.0,5
1628251973.764366,53.44,0.16,-0.5355000000000001,0.14285,100.0,393.0,3
1628251973.809262,214.76,-3.04,5.6406,0.0,30.0,384.0,17
1628251973.810195,116.64,-3.56,3.5878500000000004,-0.14285,235.0,385.0,2
1628251973.810351,86.48,1.08,0.19635000000000002,0.14285,72.0,386.0,4
1628251973.810562,52.76,3.7600000000000002,-2.55255,2.2856,0.0,387.0,5
1628251973.811556,111.96000000000001,4.5200000000000005,-2.7846,-0.2857,0.0,388.0,11
1628251973.811556,53.44,0.04,-0.48195000000000005,-0.8571,100.0,389.0,3
1628251973.81239,178.52,6.48,-2.5882500000000004,-0.2857,0.0,390.0,21
1628251973.813349,52.72,3.96,-2.5168500000000003,0.2857,0.0,392.0,5
1628251973.81419,53.4,0.2,-0.51765,0.42855,100.0,393.0,3
1628251973.859811,215.16,-3.04,5.6406,0.0,30.0,384.0,17
1628251973.860278,116.96000000000001,-3.64,3.6414000000000004,-0.14285,235.0,385.0,2
1628251973.860545,86.52,1.08,0.19635000000000002,0.0,72.0,386.0,4
1628251973.861427,52.6,3.6,-2.4633000000000003,-2.5713,0.0,387.0,5
1628251973.861625,111.84,4.64,-2.7846,-1.1428,0.0,388.0,11
1628251973.862557,53.4,0.08,-0.4641,1.4285,100.0,389.0,3
1628251973.862769,178.28,6.6000000000000005,-2.6061,0.0,0.0,390.0,21
1628251973.863781,52.56,3.7600000000000002,-2.5168500000000003,0.0,0.0,392.0,5
1628251973.864663,53.36,0.2,-0.51765,0.0,100.0,393.0,3
1628251973.909388,215.56,-3.04,5.6406,0.0,30.0,384.0,17
1628251973.909553,117.2,-3.68,3.6414000000000004,-0.14285,235.0,385.0,2
1628251973.910605,86.52,1.08,0.19635000000000002,0.0,72.0,386.0,4
1628251973.910605,52.52,3.48,-2.5882500000000004,1.7142,0.0,387.0,5
1628251973.911582,111.64,4.76,-2.76675,-0.14285,0.0,388.0,11
1628251973.911791,53.36,0.04,-0.4641,0.42855,100.0,389.0,3
1628251973.912871,177.96,6.6000000000000005,-2.6418000000000004,-0.14285,0.0,390.0,21
1628251973.914036,52.4,3.6,-2.5168500000000003,0.0,0.0,392.0,5
1628251973.914036,53.36,0.24,-0.51765,0.0,100.0,393.0,3
1628251973.96013,215.96,-3.04,5.6406,0.0,30.0,384.0,17
1628251973.960554,117.44,-3.88,3.6235500000000003,-0.14285,235.0,385.0,2
1628251973.960781,86.48,1.04,0.19635000000000002,0.0,72.0,386.0,4
1628251973.962259,111.44,4.72,-2.7489000000000003,0.2857,0.0,388.0,11
1628251973.962397,53.32,0.2,-0.48195000000000005,-0.14285,100.0,389.0,3
1628251973.962532,177.84,6.72,-2.6418000000000004,-0.8571,0.0,390.0,21
1628251973.963756,52.2,3.56,-2.5168500000000003,0.14285,0.0,392.0,5
1628251973.964972,53.28,0.32,-0.51765,0.14285,100.0,393.0,3
1628251974.010012,117.72,-3.8000000000000003,3.6057,-0.14285,235.0,385.0,2
1628251974.010973,86.56,1.0,0.19635000000000002,0.14285,71.0,386.0,4
1628251974.012453,111.24000000000001,4.72,-2.7489000000000003,0.2857,0.0,388.0,11
1628251974.012453,53.32,0.2,-0.48195000000000005,-0.2857,100.0,389.0,3
1628251974.012878,177.84,6.640000000000001,-2.6418000000000004,-0.14285,0.0,390.0,21
1628251974.013968,52.04,3.56,-2.499,0.14285,0.0,392.0,5
1628251974.013968,53.24,0.28,-0.51765,0.0,100.0,393.0,3
1628251974.060847,118.04,-3.6,3.5343000000000004,-0.14285,235.0,385.0,2
1628251974.061159,86.52,1.0,0.2142,0.0,71.0,386.0,4
1628251974.061712,111.08,4.68,-2.73105,0.0,0.0,388.0,11
1628251974.062318,53.28,0.2,-0.4998,-0.14285,100.0,389.0,3
1628251974.062674,177.20000000000002,6.6000000000000005,-2.6239500000000002,0.14285,0.0,390.0,21
1628251974.064526,51.84,3.52,-2.499,0.14285,0.0,392.0,5
1628251974.064923,53.160000000000004,0.28,-0.51765,0.0,100.0,393.0,3
1628251974.109622,118.32000000000001,-3.6,3.5343000000000004,-0.14285,235.0,385.0,2
1628251974.110405,86.60000000000001,1.0,0.2142,0.14285,71.0,386.0,4
1628251974.111682,53.28,0.16,-0.4998,-0.42855,100.0,389.0,3
1628251974.111682,110.92,4.5200000000000005,-2.6953500000000004,0.5714,0.0,388.0,11
1628251974.112978,176.96,6.6000000000000005,-2.6239500000000002,0.42855,0.0,390.0,21
1628251974.114296,53.120000000000005,0.28,-0.4998,0.14285,100.0,393.0,3
1628251974.114296,51.68,3.52,-2.499,0.0,0.0,392.0,5
1628251974.160746,118.56,-3.6,3.5343000000000004,-0.14285,235.0,385.0,2
1628251974.160746,86.60000000000001,0.96,0.2142,0.0,71.0,386.0,4
1628251974.16198,110.72,4.48,-2.6953500000000004,0.5714,0.0,388.0,11
1628251974.16198,51.56,3.56,-2.48115,1.7142,0.0,387.0,5
1628251974.16255,53.24,0.2,-0.4998,0.0,100.0,389.0,3
1628251974.163955,51.44,3.2800000000000002,-2.5347000000000004,-0.5714,0.0,392.0,5
1628251974.164284,53.08,0.24,-0.4998,0.14285,100.0,393.0,3
1628251974.20967,118.64,-3.64,3.6235500000000003,-0.14285,235.0,385.0,2
1628251974.210451,86.60000000000001,0.92,0.2142,0.14285,71.0,386.0,4
1628251974.210594,51.4,3.56,-2.48115,2.2856,0.0,387.0,5
1628251974.21162,53.2,0.2,-0.4998,0.0,100.0,389.0,3
1628251974.21162,110.52,4.4,-2.6775,0.14285,0.0,388.0,11
1628251974.213547,51.28,3.52,-2.5347000000000004,0.0,0.0,392.0,5
1628251974.213752,53.04,0.16,-0.4998,0.14285,100.0,393.0,3
1628251974.26045,118.96000000000001,-3.52,3.6949500000000004,-0.14285,235.0,385.0,2
1628251974.260578,86.60000000000001,0.88,0.2142,0.0,71.0,386.0,4
1628251974.26167,110.36,4.28,-2.6775,0.14285,0.0,388.0,11
1628251974.262642,53.160000000000004,0.24,-0.4284,0.0,100.0,389.0,3
1628251974.263892,51.08,3.52,-2.5168500000000003,0.2857,0.0,392.0,5
1628251974.265128,53.04,0.16,-0.4641,0.42855,100.0,393.0,3
1628251974.310197,119.2,-3.4,3.6414000000000004,-0.14285,235.0,385.0,2
1628251974.310324,86.64,0.88,0.2142,0.0,71.0,386.0,4
1628251974.31145,110.16,4.2,-2.6953500000000004,0.0,0.0,388.0,11
1628251974.311561,53.120000000000005,0.24,-0.4284,1.57135,100.0,389.0,3
1628251974.313439,50.92,3.52,-2.48115,0.5714,0.0,392.0,5
1628251974.313548,53.0,0.2,-0.44625000000000004,0.42855,100.0,393.0,3
1628251974.360428,119.44,-3.4,3.6771000000000003,-0.14285,235.0,385.0,2
1628251974.360525,86.64,0.88,0.2142,0.0,71.0,386.0,4
1628251974.362116,110.0,4.2,-2.6953500000000004,-0.14285,0.0,388.0,11
1628251974.362976,53.08,0.16,-0.4284,0.0,100.0,389.0,3
1628251974.36382,50.76,3.44,-2.48115,0.14285,0.0,392.0,5
1628251974.364663,53.0,0.28,-0.44625000000000004,0.14285,100.0,393.0,3
1628251974.4112,119.72,-3.4,3.6771000000000003,-0.14285,235.0,385.0,2
1628251974.411956,86.68,0.84,0.2142,0.0,71.0,386.0,4
1628251974.412075,109.72,4.32,-2.7132,-0.14285,0.0,388.0,11
1628251974.412613,176.28,6.12,-2.7132,1.57135,0.0,390.0,21
1628251974.41347,50.6,3.4,-2.4633000000000003,0.14285,0.0,392.0,5
1628251974.413903,52.96,0.28,-0.4284,0.42855,100.0,393.0,3
1628251974.460509,119.84,-3.3200000000000003,3.6949500000000004,-0.14285,235.0,385.0,2
1628251974.460713,86.72,0.84,0.23205,0.14285,71.0,386.0,4
1628251974.461769,109.60000000000001,4.16,-2.6418000000000004,-0.14285,0.0,388.0,11
1628251974.46276,176.12,6.2,-2.6953500000000004,1.4285,0.0,390.0,21
1628251974.464092,50.44,3.4,-2.48115,-0.14285,0.0,392.0,5
1628251974.464376,52.96,0.28,-0.41055,0.14285,100.0,393.0,3
1628251974.510204,120.08,-3.2,3.6235500000000003,-0.14285,235.0,385.0,2
1628251974.51037,86.68,0.84,0.2499,0.14285,71.0,386.0,4
1628251974.511405,109.4,4.28,-2.6775,1.28565,0.0,388.0,11
1628251974.512559,176.0,6.2,-2.65965,0.42855,0.0,390.0,21
1628251974.513501,50.28,3.4,-2.48115,0.0,0.0,392.0,5
1628251974.513792,52.92,0.24,-0.41055,0.0,100.0,393.0,3
1628251974.560278,120.32000000000001,-3.2,3.6057,-0.14285,235.0,385.0,2
1628251974.560535,86.72,0.8,0.2499,0.2857,71.0,386.0,4
1628251974.56211,109.2,4.4,-2.6775,-0.71425,0.0,388.0,11
1628251974.563012,175.8,6.2,-2.6061,0.8571,0.0,390.0,21
1628251974.563567,50.120000000000005,3.36,-2.4633000000000003,0.14285,0.0,392.0,5
1628251974.564517,52.88,0.28,-0.39270000000000005,0.42855,100.0,393.0,3
1628251974.610204,120.56,-3.16,3.5878500000000004,-0.14285,235.0,385.0,2
1628251974.610328,86.72,0.76,0.2499,0.14285,71.0,386.0,4
1628251974.611332,108.96000000000001,4.28,-2.6418000000000004,0.14285,0.0,388.0,11
1628251974.612139,52.96,0.28,-0.44625000000000004,1.1428,100.0,389.0,3
1628251974.612988,175.64000000000001,6.36,-2.6418000000000004,0.8571,0.0,390.0,21
1628251974.613288,49.92,3.4,-2.48115,-0.2857,0.0,392.0,5
1628251974.613558,52.88,0.44,-0.37485,0.42855,100.0,393.0,3
1628251974.660305,120.8,-3.12,3.6057,-0.14285,235.0,385.0,2
1628251974.660544,86.76,0.76,0.2499,0.14285,72.0,386.0,4
1628251974.661583,108.84,4.24,-2.6775,0.42855,0.0,388.0,11
1628251974.662572,175.44,6.24,-2.6418000000000004,-0.42855,0.0,390.0,21
1628251974.663616,49.76,3.4,-2.4633000000000003,0.2857,0.0,392.0,5
1628251974.664638,52.88,0.52,-0.33915,0.71425,97.0,393.0,3
1628251974.709746,121.04,-3.12,3.5878500000000004,-0.14285,235.0,385.0,2
1628251974.710678,86.76,0.8,0.26775000000000004,0.0,73.0,386.0,4
1628251974.711824,108.64,4.24,-2.65965,-0.42855,0.0,388.0,11
1628251974.711824,52.92,0.36,-0.41055,-0.5714,100.0,389.0,3
1628251974.712821,175.32,6.16,-2.6418000000000004,-0.14285,0.0,390.0,21
1628251974.713273,49.6,3.4,-2.4633000000000003,0.2857,0.0,392.0,5
1628251974.714173,52.88,0.44,-0.32130000000000003,0.2857,97.0,393.0,3
1628251974.762809,121.36,-3.16,3.6235500000000003,-0.14285,235.0,385.0,2
1628251974.762809,86.8,0.8,0.26775000000000004,0.14285,73.0,386.0,4
1628251974.763171,52.88,0.32,-0.37485,1.28565,100.0,389.0,3
1628251974.763171,108.56,4.12,-2.6239500000000002,0.2857,0.0,388.0,11
1628251974.763409,175.12,6.16,-2.65965,-0.14285,0.0,390.0,21
1628251974.763728,49.44,3.36,-2.4633000000000003,-0.14285,0.0,392.0,5
1628251974.76511,52.84,0.4,-0.33915,-0.2857,98.0,393.0,3
1628251974.809596,121.64,-3.2,3.6235500000000003,-0.14285,235.0,385.0,2
1628251974.810447,86.84,0.8,0.2856,0.14285,74.0,386.0,4
1628251974.811508,108.36,4.12,-2.6239500000000002,0.5714,0.0,388.0,11
1628251974.81165,52.84,0.28,-0.33915,0.71425,100.0,389.0,3
1628251974.812509,174.88,6.12,-2.6775,-0.14285,0.0,390.0,21
1628251974.813718,52.800000000000004,0.32,-0.33915,0.0,98.0,393.0,3
1628251974.813718,49.24,3.36,-2.4633000000000003,-0.14285,0.0,392.0,5
1628251974.860359,121.84,-3.3200000000000003,3.6235500000000003,-0.14285,235.0,385.0,2
1628251974.860646,86.84,0.8,0.2856,0.14285,74.0,386.0,4
1628251974.862551,52.800000000000004,0.24,-0.32130000000000003,0.71425,100.0,389.0,3
1628251974.862675,174.68,6.08,-2.6775,-0.5714,0.0,390.0,21
1628251974.863762,49.08,3.36,-2.48115,-0.14285,0.0,391.0,5
1628251974.863762,49.08,3.36,-2.48115,-0.14285,0.0,392.0,5
1628251974.864671,52.76,0.28,-0.33915,-0.14285,98.0,393.0,3
1628251974.909675,122.16,-3.24,3.6057,-0.14285,235.0,385.0,2
1628251974.910555,86.84,0.8,0.2856,0.14285,75.0,386.0,4
1628251974.911519,107.92,4.0,-2.73105,-3.28555,0.0,388.0,11
1628251974.911519,52.76,0.2,-0.30345,0.42855,100.0,389.0,3
1628251974.912532,174.48,6.16,-2.6953500000000004,0.0,0.0,390.0,21
1628251974.912643,48.92,3.36,-2.4633000000000003,0.0,0.0,391.0,5
1628251974.913518,48.92,3.36,-2.4633000000000003,0.14285,0.0,392.0,5
1628251974.913624,52.72,0.24,-0.33915,0.0,99.0,393.0,3
1628251974.960627,122.44,-3.2800000000000002,3.6057,-0.14285,235.0,385.0,2
1628251974.960627,86.88,0.84,0.30345,0.14285,75.0,386.0,4
1628251974.961634,107.64,4.12,-2.76675,1.1428,0.0,388.0,11
1628251974.962431,52.72,0.16,-0.30345,0.2857,100.0,389.0,3
1628251974.962534,174.28,6.24,-2.7132,-0.2857,0.0,390.0,21
1628251974.964217,48.76,3.2800000000000002,-2.4633000000000003,0.14285,0.0,392.0,5
1628251974.964311,52.72,0.28,-0.32130000000000003,0.2857,99.0,393.0,3
1628251975.01529,122.64,-3.2,3.6235500000000003,-0.14285,235.0,385.0,2
1628251975.015567,86.88,0.8,0.30345,0.14285,75.0,386.0,4
1628251975.015722,52.72,0.16,-0.30345,0.14285,100.0,389.0,3
1628251975.015722,107.44,4.2,-2.73105,-0.5714,0.0,388.0,11
1628251975.015859,174.12,6.24,-2.73105,-0.2857,0.0,390.0,21
1628251975.015994,48.56,3.4,-2.4633000000000003,0.0,0.0,392.0,5
1628251975.016126,52.68,0.24,-0.32130000000000003,0.0,99.0,393.0,3
1628251975.060993,86.88,0.8,0.30345,0.14285,74.0,386.0,4
1628251975.060993,122.88,-3.3200000000000003,3.6235500000000003,-0.14285,235.0,385.0,2
1628251975.062194,107.24000000000001,4.16,-2.7132,0.71425,0.0,388.0,11
1628251975.062565,52.64,0.04,-0.2499,0.0,100.0,389.0,3
1628251975.062721,173.92000000000002,6.24,-2.73105,-0.2857,0.0,390.0,21
1628251975.063874,48.36,3.4,-2.44545,0.2857,0.0,392.0,5
1628251975.0643,52.64,0.28,-0.32130000000000003,0.2857,99.0,393.0,3
1628251975.110019,123.16,-3.2800000000000002,3.6235500000000003,-0.14285,235.0,385.0,2
1628251975.110356,86.92,0.8,0.32130000000000003,0.0,75.0,386.0,4
1628251975.111882,107.12,4.16,-2.7132,0.14285,0.0,388.0,11
1628251975.112084,52.64,0.04,-0.26775000000000004,0.8571,100.0,389.0,3
1628251975.112465,173.72,6.24,-2.73105,0.0,0.0,390.0,21
1628251975.114525,48.2,3.4,-2.44545,0.14285,0.0,392.0,5
1628251975.115104,52.6,0.24,-0.30345,0.14285,99.0,393.0,3
1628251975.160311,123.4,-3.2800000000000002,3.6235500000000003,-0.14285,235.0,385.0,2
1628251975.160514,86.96000000000001,0.8,0.32130000000000003,0.2857,74.0,386.0,4
1628251975.162134,106.88,4.2,-2.6953500000000004,0.14285,0.0,388.0,11
1628251975.163106,52.64,0.04,-0.2142,-0.2857,100.0,389.0,3
1628251975.163106,173.52,6.24,-2.73105,0.0,0.0,390.0,21
1628251975.163543,48.04,3.4,-2.4276,0.14285,0.0,392.0,5
1628251975.164408,52.64,0.16,-0.26775000000000004,0.8571,99.0,393.0,3
1628251975.210123,123.68,-3.3200000000000003,3.6235500000000003,-0.14285,235.0,385.0,2
1628251975.210905,87.0,0.8,0.33915,0.14285,75.0,386.0,4
1628251975.211301,106.72,4.28,-2.7132,0.2857,0.0,388.0,11
1628251975.212085,52.68,0.0,-0.23205,1.1428,100.0,389.0,3
1628251975.212278,173.36,6.24,-2.73105,0.0,0.0,390.0,21
1628251975.213278,47.84,3.64,-2.4276,0.14285,0.0,392.0,5
1628251975.214044,52.64,0.12,-0.26775000000000004,-0.14285,99.0,393.0,3
1628251975.259919,52.64,0.08,-0.26775000000000004,0.0,0.0,384.0,3
1628251975.260835,87.0,0.8,0.35700000000000004,0.2857,75.0,386.0,4
1628251975.260835,123.92,-3.2800000000000002,3.65925,-0.14285,235.0,385.0,2
1628251975.261631,106.60000000000001,4.08,-2.73105,-0.14285,0.0,388.0,11
1628251975.261631,47.68,4.12,-2.3919,0.2857,0.0,387.0,5
1628251975.262419,52.72,0.0,-0.2499,-0.42855,100.0,389.0,3
1628251975.262526,173.16,6.24,-2.73105,0.0,0.0,390.0,21
